Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Datetime,Precipitation
2018-10-14,811,0,10.4,59,Autumn,No Holiday,Yes,2018-10-14 00:00:00,0
2018-10-14,584,1,9.5,65,Autumn,No Holiday,Yes,2018-10-14 01:00:00,0
2018-10-14,429,2,9.1,68,Autumn,No Holiday,Yes,2018-10-14 02:00:00,0
2018-10-14,308,3,8.4,73,Autumn,No Holiday,Yes,2018-10-14 03:00:00,0
2018-10-14,185,4,7.9,76,Autumn,No Holiday,Yes,2018-10-14 04:00:00,0
2018-10-14,110,5,7.6,79,Autumn,No Holiday,Yes,2018-10-14 05:00:00,0
2018-10-14,150,6,7.2,80,Autumn,No Holiday,Yes,2018-10-14 06:00:00,0
2018-10-14,304,7,6.9,81,Autumn,No Holiday,Yes,2018-10-14 07:00:00,0
2018-10-14,556,8,7.5,72,Autumn,No Holiday,Yes,2018-10-14 08:00:00,0
2018-10-14,775,9,10.1,60,Autumn,No Holiday,Yes,2018-10-14 09:00:00,0
2018-10-14,847,10,13.3,47,Autumn,No Holiday,Yes,2018-10-14 10:00:00,0
2018-10-14,1056,11,16.2,41,Autumn,No Holiday,Yes,2018-10-14 11:00:00,0
2018-10-14,1394,12,17.2,33,Autumn,No Holiday,Yes,2018-10-14 12:00:00,0
2018-10-14,1593,13,18.1,32,Autumn,No Holiday,Yes,2018-10-14 13:00:00,0
2018-10-14,1767,14,18.9,31,Autumn,No Holiday,Yes,2018-10-14 14:00:00,0
2018-10-14,1948,15,20.1,32,Autumn,No Holiday,Yes,2018-10-14 15:00:00,0
2018-10-14,2097,16,19.1,31,Autumn,No Holiday,Yes,2018-10-14 16:00:00,0
2018-10-14,1990,17,18.2,43,Autumn,No Holiday,Yes,2018-10-14 17:00:00,0
2018-10-14,1662,18,16.2,58,Autumn,No Holiday,Yes,2018-10-14 18:00:00,0
2018-10-14,1377,19,15.1,60,Autumn,No Holiday,Yes,2018-10-14 19:00:00,0
2018-10-14,1306,20,14.4,61,Autumn,No Holiday,Yes,2018-10-14 20:00:00,0
2018-10-14,1261,21,13.8,66,Autumn,No Holiday,Yes,2018-10-14 21:00:00,0
2018-10-14,1029,22,13.5,71,Autumn,No Holiday,Yes,2018-10-14 22:00:00,0
2018-10-14,810,23,13.2,73,Autumn,No Holiday,Yes,2018-10-14 23:00:00,0
2018-10-15,638,0,12.6,78,Autumn,No Holiday,Yes,2018-10-15 00:00:00,0
2018-10-15,393,1,12.2,80,Autumn,No Holiday,Yes,2018-10-15 01:00:00,0
2018-10-15,272,2,11.8,82,Autumn,No Holiday,Yes,2018-10-15 02:00:00,0
2018-10-15,171,3,11.3,85,Autumn,No Holiday,Yes,2018-10-15 03:00:00,0
2018-10-15,152,4,11.0,82,Autumn,No Holiday,Yes,2018-10-15 04:00:00,0
2018-10-15,209,5,11.1,79,Autumn,No Holiday,Yes,2018-10-15 05:00:00,0
2018-10-15,504,6,11.2,81,Autumn,No Holiday,Yes,2018-10-15 06:00:00,0
2018-10-15,1271,7,11.5,81,Autumn,No Holiday,Yes,2018-10-15 07:00:00,0
2018-10-15,2070,8,12.0,77,Autumn,No Holiday,Yes,2018-10-15 08:00:00,0
2018-10-15,1119,9,12.8,74,Autumn,No Holiday,Yes,2018-10-15 09:00:00,0
2018-10-15,837,10,14.1,66,Autumn,No Holiday,Yes,2018-10-15 10:00:00,0
2018-10-15,910,11,16.7,65,Autumn,No Holiday,Yes,2018-10-15 11:00:00,0
2018-10-15,1052,12,19.0,60,Autumn,No Holiday,Yes,2018-10-15 12:00:00,0
2018-10-15,1058,13,19.7,52,Autumn,No Holiday,Yes,2018-10-15 13:00:00,0
2018-10-15,1121,14,20.0,48,Autumn,No Holiday,Yes,2018-10-15 14:00:00,0
2018-10-15,1183,15,20.4,43,Autumn,No Holiday,Yes,2018-10-15 15:00:00,0
2018-10-15,1413,16,20.3,44,Autumn,No Holiday,Yes,2018-10-15 16:00:00,0
2018-10-15,1773,17,19.3,49,Autumn,No Holiday,Yes,2018-10-15 17:00:00,0
2018-10-15,2635,18,18.0,66,Autumn,No Holiday,Yes,2018-10-15 18:00:00,0
2018-10-15,1911,19,16.9,74,Autumn,No Holiday,Yes,2018-10-15 19:00:00,0
2018-10-15,1659,20,15.9,81,Autumn,No Holiday,Yes,2018-10-15 20:00:00,0
2018-10-15,1556,21,15.5,86,Autumn,No Holiday,Yes,2018-10-15 21:00:00,0
2018-10-15,1377,22,14.8,83,Autumn,No Holiday,Yes,2018-10-15 22:00:00,0
2018-10-15,914,23,14.1,74,Autumn,No Holiday,Yes,2018-10-15 23:00:00,0
2018-10-16,726,0,13.3,64,Autumn,No Holiday,Yes,2018-10-16 00:00:00,0
2018-10-16,568,1,12.4,65,Autumn,No Holiday,Yes,2018-10-16 01:00:00,0
2018-10-16,427,2,11.7,70,Autumn,No Holiday,Yes,2018-10-16 02:00:00,0
2018-10-16,253,3,11.5,61,Autumn,No Holiday,Yes,2018-10-16 03:00:00,0
2018-10-16,145,4,11.0,69,Autumn,No Holiday,Yes,2018-10-16 04:00:00,0
2018-10-16,202,5,10.2,70,Autumn,No Holiday,Yes,2018-10-16 05:00:00,0
2018-10-16,491,6,10.1,71,Autumn,No Holiday,Yes,2018-10-16 06:00:00,0
2018-10-16,1216,7,10.2,68,Autumn,No Holiday,Yes,2018-10-16 07:00:00,0
2018-10-16,2134,8,10.4,63,Autumn,No Holiday,Yes,2018-10-16 08:00:00,0
2018-10-16,1177,9,11.8,55,Autumn,No Holiday,Yes,2018-10-16 09:00:00,0
2018-10-16,854,10,14.4,45,Autumn,No Holiday,Yes,2018-10-16 10:00:00,0
2018-10-16,914,11,16.5,39,Autumn,No Holiday,Yes,2018-10-16 11:00:00,0
2018-10-16,1063,12,18.8,35,Autumn,No Holiday,Yes,2018-10-16 12:00:00,0
2018-10-16,1108,13,19.4,31,Autumn,No Holiday,Yes,2018-10-16 13:00:00,0
2018-10-16,1113,14,19.9,29,Autumn,No Holiday,Yes,2018-10-16 14:00:00,0
2018-10-16,1203,15,19.9,31,Autumn,No Holiday,Yes,2018-10-16 15:00:00,0
2018-10-16,1407,16,19.5,32,Autumn,No Holiday,Yes,2018-10-16 16:00:00,0
2018-10-16,1811,17,18.4,38,Autumn,No Holiday,Yes,2018-10-16 17:00:00,0
2018-10-16,2716,18,16.9,47,Autumn,No Holiday,Yes,2018-10-16 18:00:00,0
2018-10-16,1867,19,15.5,63,Autumn,No Holiday,Yes,2018-10-16 19:00:00,0
2018-10-16,1568,20,14.8,68,Autumn,No Holiday,Yes,2018-10-16 20:00:00,0
2018-10-16,1618,21,14.3,72,Autumn,No Holiday,Yes,2018-10-16 21:00:00,0
2018-10-16,1425,22,13.6,71,Autumn,No Holiday,Yes,2018-10-16 22:00:00,0
2018-10-16,950,23,12.9,78,Autumn,No Holiday,Yes,2018-10-16 23:00:00,0
2018-10-17,739,0,12.3,75,Autumn,No Holiday,Yes,2018-10-17 00:00:00,0
2018-10-17,600,1,11.5,74,Autumn,No Holiday,Yes,2018-10-17 01:00:00,0
2018-10-17,381,2,10.8,77,Autumn,No Holiday,Yes,2018-10-17 02:00:00,0
2018-10-17,239,3,10.2,80,Autumn,No Holiday,Yes,2018-10-17 03:00:00,0
2018-10-17,157,4,9.7,76,Autumn,No Holiday,Yes,2018-10-17 04:00:00,0
2018-10-17,210,5,9.2,77,Autumn,No Holiday,Yes,2018-10-17 05:00:00,0
2018-10-17,503,6,8.8,77,Autumn,No Holiday,Yes,2018-10-17 06:00:00,0
2018-10-17,1213,7,8.6,77,Autumn,No Holiday,Yes,2018-10-17 07:00:00,0
2018-10-17,2202,8,9.2,68,Autumn,No Holiday,Yes,2018-10-17 08:00:00,0
2018-10-17,1200,9,11.2,63,Autumn,No Holiday,Yes,2018-10-17 09:00:00,0
2018-10-17,842,10,14.0,58,Autumn,No Holiday,Yes,2018-10-17 10:00:00,0
2018-10-17,961,11,15.5,25,Autumn,No Holiday,Yes,2018-10-17 11:00:00,0
2018-10-17,1088,12,16.2,29,Autumn,No Holiday,Yes,2018-10-17 12:00:00,0
2018-10-17,1115,13,17.7,25,Autumn,No Holiday,Yes,2018-10-17 13:00:00,0
2018-10-17,1083,14,18.3,24,Autumn,No Holiday,Yes,2018-10-17 14:00:00,0
2018-10-17,1175,15,18.3,21,Autumn,No Holiday,Yes,2018-10-17 15:00:00,0
2018-10-17,1409,16,18.0,26,Autumn,No Holiday,Yes,2018-10-17 16:00:00,0
2018-10-17,1896,17,16.9,34,Autumn,No Holiday,Yes,2018-10-17 17:00:00,0
2018-10-17,2445,18,14.6,39,Autumn,No Holiday,Yes,2018-10-17 18:00:00,0
2018-10-17,1819,19,13.2,42,Autumn,No Holiday,Yes,2018-10-17 19:00:00,0
2018-10-17,1558,20,12.2,47,Autumn,No Holiday,Yes,2018-10-17 20:00:00,0
2018-10-17,1493,21,10.8,53,Autumn,No Holiday,Yes,2018-10-17 21:00:00,0
2018-10-17,1278,22,9.9,50,Autumn,No Holiday,Yes,2018-10-17 22:00:00,0
2018-10-17,896,23,9.7,56,Autumn,No Holiday,Yes,2018-10-17 23:00:00,0
2018-10-18,694,0,9.2,64,Autumn,No Holiday,Yes,2018-10-18 00:00:00,0
2018-10-18,579,1,9.0,66,Autumn,No Holiday,Yes,2018-10-18 01:00:00,0
2018-10-18,385,2,8.7,71,Autumn,No Holiday,Yes,2018-10-18 02:00:00,0
2018-10-18,244,3,8.6,74,Autumn,No Holiday,Yes,2018-10-18 03:00:00,0
2018-10-18,165,4,8.1,78,Autumn,No Holiday,Yes,2018-10-18 04:00:00,0
2018-10-18,185,5,7.8,81,Autumn,No Holiday,Yes,2018-10-18 05:00:00,0
2018-10-18,458,6,7.6,82,Autumn,No Holiday,Yes,2018-10-18 06:00:00,0
2018-10-18,1191,7,7.7,81,Autumn,No Holiday,Yes,2018-10-18 07:00:00,0
2018-10-18,2154,8,8.5,77,Autumn,No Holiday,Yes,2018-10-18 08:00:00,0
2018-10-18,1165,9,10.9,60,Autumn,No Holiday,Yes,2018-10-18 09:00:00,0
2018-10-18,864,10,13.7,57,Autumn,No Holiday,Yes,2018-10-18 10:00:00,0
2018-10-18,917,11,15.0,52,Autumn,No Holiday,Yes,2018-10-18 11:00:00,0
2018-10-18,1132,12,16.8,50,Autumn,No Holiday,Yes,2018-10-18 12:00:00,0
2018-10-18,1152,13,18.1,43,Autumn,No Holiday,Yes,2018-10-18 13:00:00,0
2018-10-18,1122,14,18.7,39,Autumn,No Holiday,Yes,2018-10-18 14:00:00,0
2018-10-18,1203,15,19.0,38,Autumn,No Holiday,Yes,2018-10-18 15:00:00,0
2018-10-18,1473,16,18.5,40,Autumn,No Holiday,Yes,2018-10-18 16:00:00,0
2018-10-18,1804,17,16.9,44,Autumn,No Holiday,Yes,2018-10-18 17:00:00,0
2018-10-18,2499,18,15.7,45,Autumn,No Holiday,Yes,2018-10-18 18:00:00,0
2018-10-18,1878,19,14.9,49,Autumn,No Holiday,Yes,2018-10-18 19:00:00,0
2018-10-18,1528,20,13.8,56,Autumn,No Holiday,Yes,2018-10-18 20:00:00,0
2018-10-18,1466,21,12.6,60,Autumn,No Holiday,Yes,2018-10-18 21:00:00,0
2018-10-18,1302,22,11.6,61,Autumn,No Holiday,Yes,2018-10-18 22:00:00,0
2018-10-18,944,23,10.9,64,Autumn,No Holiday,Yes,2018-10-18 23:00:00,0
2018-10-19,783,0,10.3,67,Autumn,No Holiday,Yes,2018-10-19 00:00:00,0
2018-10-19,653,1,9.8,68,Autumn,No Holiday,Yes,2018-10-19 01:00:00,0
2018-10-19,433,2,9.2,72,Autumn,No Holiday,Yes,2018-10-19 02:00:00,0
2018-10-19,262,3,8.5,74,Autumn,No Holiday,Yes,2018-10-19 03:00:00,0
2018-10-19,184,4,8.1,76,Autumn,No Holiday,Yes,2018-10-19 04:00:00,0
2018-10-19,162,5,7.7,73,Autumn,No Holiday,Yes,2018-10-19 05:00:00,0
2018-10-19,491,6,7.2,77,Autumn,No Holiday,Yes,2018-10-19 06:00:00,0
2018-10-19,1188,7,7.3,72,Autumn,No Holiday,Yes,2018-10-19 07:00:00,0
2018-10-19,2113,8,7.9,63,Autumn,No Holiday,Yes,2018-10-19 08:00:00,0
2018-10-19,1191,9,11.1,53,Autumn,No Holiday,Yes,2018-10-19 09:00:00,0
2018-10-19,850,10,13.8,44,Autumn,No Holiday,Yes,2018-10-19 10:00:00,0
2018-10-19,981,11,16.4,35,Autumn,No Holiday,Yes,2018-10-19 11:00:00,0
2018-10-19,1161,12,17.4,33,Autumn,No Holiday,Yes,2018-10-19 12:00:00,0
2018-10-19,1190,13,18.9,33,Autumn,No Holiday,Yes,2018-10-19 13:00:00,0
2018-10-19,1221,14,19.8,32,Autumn,No Holiday,Yes,2018-10-19 14:00:00,0
2018-10-19,1390,15,19.7,30,Autumn,No Holiday,Yes,2018-10-19 15:00:00,0
2018-10-19,1527,16,19.3,29,Autumn,No Holiday,Yes,2018-10-19 16:00:00,0
2018-10-19,1939,17,18.5,35,Autumn,No Holiday,Yes,2018-10-19 17:00:00,0
2018-10-19,2631,18,16.6,40,Autumn,No Holiday,Yes,2018-10-19 18:00:00,0
2018-10-19,1769,19,15.3,53,Autumn,No Holiday,Yes,2018-10-19 19:00:00,0
2018-10-19,1512,20,14.2,56,Autumn,No Holiday,Yes,2018-10-19 20:00:00,0
2018-10-19,1457,21,13.3,56,Autumn,No Holiday,Yes,2018-10-19 21:00:00,0
2018-10-19,1331,22,12.3,65,Autumn,No Holiday,Yes,2018-10-19 22:00:00,0
2018-10-19,1018,23,11.7,70,Autumn,No Holiday,Yes,2018-10-19 23:00:00,0
2018-10-20,891,0,11.3,71,Autumn,No Holiday,Yes,2018-10-20 00:00:00,0
2018-10-20,774,1,10.9,72,Autumn,No Holiday,Yes,2018-10-20 01:00:00,0
2018-10-20,522,2,10.1,78,Autumn,No Holiday,Yes,2018-10-20 02:00:00,0
2018-10-20,386,3,9.5,77,Autumn,No Holiday,Yes,2018-10-20 03:00:00,0
2018-10-20,246,4,8.9,75,Autumn,No Holiday,Yes,2018-10-20 04:00:00,0
2018-10-20,154,5,8.1,76,Autumn,No Holiday,Yes,2018-10-20 05:00:00,0
2018-10-20,219,6,7.5,79,Autumn,No Holiday,Yes,2018-10-20 06:00:00,0
2018-10-20,427,7,7.0,82,Autumn,No Holiday,Yes,2018-10-20 07:00:00,0
2018-10-20,784,8,7.8,70,Autumn,No Holiday,Yes,2018-10-20 08:00:00,0
2018-10-20,921,9,10.4,60,Autumn,No Holiday,Yes,2018-10-20 09:00:00,0
2018-10-20,997,10,13.0,49,Autumn,No Holiday,Yes,2018-10-20 10:00:00,0
2018-10-20,1175,11,16.2,39,Autumn,No Holiday,Yes,2018-10-20 11:00:00,0
2018-10-20,1407,12,17.7,33,Autumn,No Holiday,Yes,2018-10-20 12:00:00,0
2018-10-20,1585,13,19.4,26,Autumn,No Holiday,Yes,2018-10-20 13:00:00,0
2018-10-20,1649,14,20.0,22,Autumn,No Holiday,Yes,2018-10-20 14:00:00,0
2018-10-20,1760,15,21.3,24,Autumn,No Holiday,Yes,2018-10-20 15:00:00,0
2018-10-20,1813,16,20.9,20,Autumn,No Holiday,Yes,2018-10-20 16:00:00,0
2018-10-20,1949,17,19.2,23,Autumn,No Holiday,Yes,2018-10-20 17:00:00,0
2018-10-20,1707,18,16.6,41,Autumn,No Holiday,Yes,2018-10-20 18:00:00,0
2018-10-20,1407,19,14.6,48,Autumn,No Holiday,Yes,2018-10-20 19:00:00,0
2018-10-20,1270,20,13.7,51,Autumn,No Holiday,Yes,2018-10-20 20:00:00,0
2018-10-20,1249,21,13.3,55,Autumn,No Holiday,Yes,2018-10-20 21:00:00,0
2018-10-20,1141,22,12.7,58,Autumn,No Holiday,Yes,2018-10-20 22:00:00,0
2018-10-20,922,23,11.7,58,Autumn,No Holiday,Yes,2018-10-20 23:00:00,0
2018-10-21,848,0,11.2,62,Autumn,No Holiday,Yes,2018-10-21 00:00:00,0
2018-10-21,622,1,10.6,60,Autumn,No Holiday,Yes,2018-10-21 01:00:00,0
2018-10-21,428,2,9.8,63,Autumn,No Holiday,Yes,2018-10-21 02:00:00,0
2018-10-21,342,3,9.2,68,Autumn,No Holiday,Yes,2018-10-21 03:00:00,0
2018-10-21,206,4,8.8,71,Autumn,No Holiday,Yes,2018-10-21 04:00:00,0
2018-10-21,146,5,8.2,73,Autumn,No Holiday,Yes,2018-10-21 05:00:00,0
2018-10-21,172,6,7.6,75,Autumn,No Holiday,Yes,2018-10-21 06:00:00,0
2018-10-21,315,7,7.2,76,Autumn,No Holiday,Yes,2018-10-21 07:00:00,0
2018-10-21,534,8,7.9,67,Autumn,No Holiday,Yes,2018-10-21 08:00:00,0
2018-10-21,679,9,10.5,56,Autumn,No Holiday,Yes,2018-10-21 09:00:00,0
2018-10-21,936,10,13.4,46,Autumn,No Holiday,Yes,2018-10-21 10:00:00,0
2018-10-21,1055,11,16.8,38,Autumn,No Holiday,Yes,2018-10-21 11:00:00,0
2018-10-21,1417,12,18.4,28,Autumn,No Holiday,Yes,2018-10-21 12:00:00,0
2018-10-21,1519,13,19.3,24,Autumn,No Holiday,Yes,2018-10-21 13:00:00,0
2018-10-21,1642,14,20.1,23,Autumn,No Holiday,Yes,2018-10-21 14:00:00,0
2018-10-21,1891,15,20.9,23,Autumn,No Holiday,Yes,2018-10-21 15:00:00,0
2018-10-21,1976,16,20.2,24,Autumn,No Holiday,Yes,2018-10-21 16:00:00,0
2018-10-21,1883,17,18.8,24,Autumn,No Holiday,Yes,2018-10-21 17:00:00,0
2018-10-21,1618,18,16.2,41,Autumn,No Holiday,Yes,2018-10-21 18:00:00,0
2018-10-21,1464,19,14.9,46,Autumn,No Holiday,Yes,2018-10-21 19:00:00,0
2018-10-21,1306,20,13.8,52,Autumn,No Holiday,Yes,2018-10-21 20:00:00,0
2018-10-21,1158,21,13.0,49,Autumn,No Holiday,Yes,2018-10-21 21:00:00,0
2018-10-21,1025,22,12.2,57,Autumn,No Holiday,Yes,2018-10-21 22:00:00,0
2018-10-21,724,23,11.8,56,Autumn,No Holiday,Yes,2018-10-21 23:00:00,0
2018-10-22,623,0,11.4,56,Autumn,No Holiday,Yes,2018-10-22 00:00:00,0
2018-10-22,372,1,10.7,57,Autumn,No Holiday,Yes,2018-10-22 01:00:00,0
2018-10-22,253,2,10.5,57,Autumn,No Holiday,Yes,2018-10-22 02:00:00,0
2018-10-22,175,3,10.2,60,Autumn,No Holiday,Yes,2018-10-22 03:00:00,0
2018-10-22,110,4,10.0,62,Autumn,No Holiday,Yes,2018-10-22 04:00:00,0
2018-10-22,202,5,9.4,65,Autumn,No Holiday,Yes,2018-10-22 05:00:00,0
2018-10-22,513,6,9.2,65,Autumn,No Holiday,Yes,2018-10-22 06:00:00,0
2018-10-22,1244,7,8.9,67,Autumn,No Holiday,Yes,2018-10-22 07:00:00,0
2018-10-22,2111,8,9.7,58,Autumn,No Holiday,Yes,2018-10-22 08:00:00,0
2018-10-22,1104,9,11.9,50,Autumn,No Holiday,Yes,2018-10-22 09:00:00,0
2018-10-22,817,10,14.6,43,Autumn,No Holiday,Yes,2018-10-22 10:00:00,0
2018-10-22,941,11,16.7,37,Autumn,No Holiday,Yes,2018-10-22 11:00:00,0
2018-10-22,1034,12,18.2,34,Autumn,No Holiday,Yes,2018-10-22 12:00:00,0
2018-10-22,1064,13,19.4,35,Autumn,No Holiday,Yes,2018-10-22 13:00:00,0
2018-10-22,1122,14,20.6,30,Autumn,No Holiday,Yes,2018-10-22 14:00:00,0
2018-10-22,1167,15,20.2,31,Autumn,No Holiday,Yes,2018-10-22 15:00:00,0
2018-10-22,1464,16,19.7,34,Autumn,No Holiday,Yes,2018-10-22 16:00:00,0
2018-10-22,1904,17,18.9,35,Autumn,No Holiday,Yes,2018-10-22 17:00:00,0
2018-10-22,2613,18,17.3,43,Autumn,No Holiday,Yes,2018-10-22 18:00:00,0
2018-10-22,1860,19,15.6,44,Autumn,No Holiday,Yes,2018-10-22 19:00:00,0
2018-10-22,1593,20,14.5,51,Autumn,No Holiday,Yes,2018-10-22 20:00:00,0
2018-10-22,1513,21,13.4,56,Autumn,No Holiday,Yes,2018-10-22 21:00:00,0
2018-10-22,1360,22,12.7,60,Autumn,No Holiday,Yes,2018-10-22 22:00:00,0
2018-10-22,916,23,12.0,59,Autumn,No Holiday,Yes,2018-10-22 23:00:00,0
2018-10-23,726,0,11.6,61,Autumn,No Holiday,Yes,2018-10-23 00:00:00,0
2018-10-23,547,1,11.1,62,Autumn,No Holiday,Yes,2018-10-23 01:00:00,0
2018-10-23,356,2,10.6,68,Autumn,No Holiday,Yes,2018-10-23 02:00:00,0
2018-10-23,243,3,10.1,70,Autumn,No Holiday,Yes,2018-10-23 03:00:00,0
2018-10-23,170,4,10.0,73,Autumn,No Holiday,Yes,2018-10-23 04:00:00,0
2018-10-23,193,5,10.0,73,Autumn,No Holiday,Yes,2018-10-23 05:00:00,0
2018-10-23,456,6,9.9,75,Autumn,No Holiday,Yes,2018-10-23 06:00:00,0
2018-10-23,839,7,10.4,71,Autumn,No Holiday,Yes,2018-10-23 07:00:00,0
2018-10-23,1423,8,11.0,78,Autumn,No Holiday,Yes,2018-10-23 08:00:00,0
2018-10-23,1026,9,11.7,77,Autumn,No Holiday,Yes,2018-10-23 09:00:00,0
2018-10-23,735,10,13.8,65,Autumn,No Holiday,Yes,2018-10-23 10:00:00,0
2018-10-23,81,11,13.0,70,Autumn,No Holiday,Yes,2018-10-23 11:00:00,0
2018-10-23,363,12,11.5,90,Autumn,No Holiday,Yes,2018-10-23 12:00:00,1
2018-10-23,652,13,13.5,82,Autumn,No Holiday,Yes,2018-10-23 13:00:00,0
2018-10-23,837,14,15.1,71,Autumn,No Holiday,Yes,2018-10-23 14:00:00,0
2018-10-23,1010,15,16.6,68,Autumn,No Holiday,Yes,2018-10-23 15:00:00,0
2018-10-23,1294,16,16.1,70,Autumn,No Holiday,Yes,2018-10-23 16:00:00,0
2018-10-23,1604,17,15.7,63,Autumn,No Holiday,Yes,2018-10-23 17:00:00,0
2018-10-23,2415,18,14.5,71,Autumn,No Holiday,Yes,2018-10-23 18:00:00,0
2018-10-23,1685,19,14.0,70,Autumn,No Holiday,Yes,2018-10-23 19:00:00,0
2018-10-23,1433,20,13.6,70,Autumn,No Holiday,Yes,2018-10-23 20:00:00,0
2018-10-23,1380,21,12.6,70,Autumn,No Holiday,Yes,2018-10-23 21:00:00,0
2018-10-23,1257,22,12.3,73,Autumn,No Holiday,Yes,2018-10-23 22:00:00,0
2018-10-23,876,23,11.2,78,Autumn,No Holiday,Yes,2018-10-23 23:00:00,0
2018-10-24,708,0,10.8,80,Autumn,No Holiday,Yes,2018-10-24 00:00:00,0
2018-10-24,573,1,10.2,84,Autumn,No Holiday,Yes,2018-10-24 01:00:00,0
2018-10-24,371,2,9.5,87,Autumn,No Holiday,Yes,2018-10-24 02:00:00,0
2018-10-24,249,3,9.4,85,Autumn,No Holiday,Yes,2018-10-24 03:00:00,0
2018-10-24,162,4,9.0,87,Autumn,No Holiday,Yes,2018-10-24 04:00:00,0
2018-10-24,164,5,8.5,87,Autumn,No Holiday,Yes,2018-10-24 05:00:00,0
2018-10-24,453,6,8.1,88,Autumn,No Holiday,Yes,2018-10-24 06:00:00,0
2018-10-24,1165,7,7.8,90,Autumn,No Holiday,Yes,2018-10-24 07:00:00,0
2018-10-24,2108,8,8.1,85,Autumn,No Holiday,Yes,2018-10-24 08:00:00,0
2018-10-24,1151,9,10.1,72,Autumn,No Holiday,Yes,2018-10-24 09:00:00,0
2018-10-24,811,10,13.0,63,Autumn,No Holiday,Yes,2018-10-24 10:00:00,0
2018-10-24,940,11,15.7,53,Autumn,No Holiday,Yes,2018-10-24 11:00:00,0
2018-10-24,1126,12,16.8,48,Autumn,No Holiday,Yes,2018-10-24 12:00:00,0
2018-10-24,1106,13,17.2,43,Autumn,No Holiday,Yes,2018-10-24 13:00:00,0
2018-10-24,1150,14,17.6,39,Autumn,No Holiday,Yes,2018-10-24 14:00:00,0
2018-10-24,1161,15,18.0,40,Autumn,No Holiday,Yes,2018-10-24 15:00:00,0
2018-10-24,1492,16,18.2,42,Autumn,No Holiday,Yes,2018-10-24 16:00:00,0
2018-10-24,1904,17,17.0,47,Autumn,No Holiday,Yes,2018-10-24 17:00:00,0
2018-10-24,2612,18,15.1,53,Autumn,No Holiday,Yes,2018-10-24 18:00:00,0
2018-10-24,1827,19,13.9,61,Autumn,No Holiday,Yes,2018-10-24 19:00:00,0
2018-10-24,1556,20,13.1,63,Autumn,No Holiday,Yes,2018-10-24 20:00:00,0
2018-10-24,1464,21,12.1,67,Autumn,No Holiday,Yes,2018-10-24 21:00:00,0
2018-10-24,1281,22,11.6,71,Autumn,No Holiday,Yes,2018-10-24 22:00:00,0
2018-10-24,884,23,11.0,74,Autumn,No Holiday,Yes,2018-10-24 23:00:00,0
2018-10-25,729,0,10.5,75,Autumn,No Holiday,Yes,2018-10-25 00:00:00,0
2018-10-25,572,1,10.0,78,Autumn,No Holiday,Yes,2018-10-25 01:00:00,0
2018-10-25,421,2,9.1,79,Autumn,No Holiday,Yes,2018-10-25 02:00:00,0
2018-10-25,266,3,9.1,79,Autumn,No Holiday,Yes,2018-10-25 03:00:00,0
2018-10-25,161,4,8.5,83,Autumn,No Holiday,Yes,2018-10-25 04:00:00,0
2018-10-25,193,5,7.8,85,Autumn,No Holiday,Yes,2018-10-25 05:00:00,0
2018-10-25,450,6,7.5,86,Autumn,No Holiday,Yes,2018-10-25 06:00:00,0
2018-10-25,1251,7,7.3,85,Autumn,No Holiday,Yes,2018-10-25 07:00:00,0
2018-10-25,2070,8,7.9,76,Autumn,No Holiday,Yes,2018-10-25 08:00:00,0
2018-10-25,1168,9,10.3,64,Autumn,No Holiday,Yes,2018-10-25 09:00:00,0
2018-10-25,779,10,13.4,53,Autumn,No Holiday,Yes,2018-10-25 10:00:00,0
2018-10-25,956,11,16.4,43,Autumn,No Holiday,Yes,2018-10-25 11:00:00,0
2018-10-25,1188,12,18.2,37,Autumn,No Holiday,Yes,2018-10-25 12:00:00,0
2018-10-25,1154,13,19.4,32,Autumn,No Holiday,Yes,2018-10-25 13:00:00,0
2018-10-25,1192,14,20.6,31,Autumn,No Holiday,Yes,2018-10-25 14:00:00,0
2018-10-25,1275,15,20.6,32,Autumn,No Holiday,Yes,2018-10-25 15:00:00,0
2018-10-25,1528,16,20.4,32,Autumn,No Holiday,Yes,2018-10-25 16:00:00,0
2018-10-25,1961,17,19.2,36,Autumn,No Holiday,Yes,2018-10-25 17:00:00,0
2018-10-25,2632,18,17.3,39,Autumn,No Holiday,Yes,2018-10-25 18:00:00,0
2018-10-25,1968,19,16.4,47,Autumn,No Holiday,Yes,2018-10-25 19:00:00,0
2018-10-25,1596,20,15.3,50,Autumn,No Holiday,Yes,2018-10-25 20:00:00,0
2018-10-25,1513,21,14.5,50,Autumn,No Holiday,Yes,2018-10-25 21:00:00,0
2018-10-25,1316,22,13.6,56,Autumn,No Holiday,Yes,2018-10-25 22:00:00,0
2018-10-25,919,23,12.5,59,Autumn,No Holiday,Yes,2018-10-25 23:00:00,0
2018-10-26,753,0,12.5,57,Autumn,No Holiday,Yes,2018-10-26 00:00:00,0
2018-10-26,629,1,12.7,56,Autumn,No Holiday,Yes,2018-10-26 01:00:00,0
2018-10-26,434,2,12.8,59,Autumn,No Holiday,Yes,2018-10-26 02:00:00,0
2018-10-26,327,3,12.8,57,Autumn,No Holiday,Yes,2018-10-26 03:00:00,0
2018-10-26,185,4,12.6,60,Autumn,No Holiday,Yes,2018-10-26 04:00:00,0
